character	act	scene	fromline	toline	lines	words	text
LADY_MACBETH	2	2	630	640	11	70	That which hath made them drunk hath made me<br>bold.<br>What hath quenched them hath given me fire.<br>Hark!—Peace.<br>It was the owl that shrieked, the fatal bellman,<br>Which gives the stern’st good-night. He is about it.<br>The doors are open, and the surfeited grooms<br>Do mock their charge with snores. I have drugged<br>their possets,<br>That death and nature do contend about them<br>Whether they live or die.
LADY_MACBETH	2	2	642	647	6	50	Alack, I am afraid they have awaked,<br>And ’tis not done. Th’ attempt and not the deed<br>Confounds us. Hark!—I laid their daggers ready;<br>He could not miss ’em. Had he not resembled<br>My father as he slept, I had done ’t.<br>My husband?
LADY_MACBETH	2	2	649	650	2	13	I heard the owl scream and the crickets cry.<br>Did not you speak?
LADY_MACBETH	2	2	652	652	1	1	Now.
LADY_MACBETH	2	2	654	654	1	1	Ay.
LADY_MACBETH	2	2	656	656	1	1	Donalbain.
LADY_MACBETH	2	2	658	658	1	8	A foolish thought, to say a sorry sight.
LADY_MACBETH	2	2	665	665	1	5	There are two lodged together.
LADY_MACBETH	2	2	670	670	1	5	Consider it not so deeply.
LADY_MACBETH	2	2	674	675	2	15	These deeds must not be thought<br>After these ways; so, it will make us mad.
LADY_MACBETH	2	2	682	682	1	4	What do you mean?
LADY_MACBETH	2	2	687	693	7	56	Who was it that thus cried? Why, worthy thane,<br>You do unbend your noble strength to think<br>So brainsickly of things. Go get some water<br>And wash this filthy witness from your hand.—<br>Why did you bring these daggers from the place?<br>They must lie there. Go, carry them and smear<br>The sleepy grooms with blood.
LADY_MACBETH	2	2	697	702	6	44	Infirm of purpose!<br>Give me the daggers. The sleeping and the dead<br>Are but as pictures. ’Tis the eye of childhood<br>That fears a painted devil. If he do bleed,<br>I’ll gild the faces of the grooms withal,<br>For it must seem their guilt.
LADY_MACBETH	2	2	711	721	11	74	My hands are of your color, but I shame<br>To wear a heart so white.<br>I hear a knocking<br>At the south entry. Retire we to our chamber.<br>A little water clears us of this deed.<br>How easy is it, then! Your constancy<br>Hath left you unattended.<br>Hark, more knocking.<br>Get on your nightgown, lest occasion call us<br>And show us to be watchers. Be not lost<br>So poorly in your thoughts.
LADY_MACBETH	2	3	817	819	3	18	What’s the business,<br>That such a hideous trumpet calls to parley<br>The sleepers of the house? Speak, speak!
LADY_MACBETH	2	3	826	827	2	6	Woe, alas!<br>What, in our house?
LADY_MACBETH	2	3	862	862	1	4	Help me hence, ho!
LADY_MACBETH	3	1	964	966	3	18	If he had been forgotten,<br>It had been as a gap in our great feast<br>And all-thing unbecoming.
LADY_MACBETH	3	2	1115	1115	1	5	Is Banquo gone from court?
LADY_MACBETH	3	2	1117	1118	2	13	Say to the King I would attend his leisure<br>For a few words.
LADY_MACBETH	3	2	1120	1128	9	68	Naught’s had, all’s spent,<br>Where our desire is got without content.<br>’Tis safer to be that which we destroy<br>Than by destruction dwell in doubtful joy.<br>How now, my lord, why do you keep alone,<br>Of sorriest fancies your companions making,<br>Using those thoughts which should indeed have died<br>With them they think on? Things without all remedy<br>Should be without regard. What’s done is done.
LADY_MACBETH	3	2	1144	1146	3	18	Come on, gentle my lord,<br>Sleek o’er your rugged looks. Be bright and jovial<br>Among your guests tonight.
LADY_MACBETH	3	2	1154	1154	1	4	You must leave this.
LADY_MACBETH	3	2	1157	1157	1	7	But in them nature’s copy’s not eterne.
LADY_MACBETH	3	2	1164	1164	1	4	What’s to be done?
LADY_MACBETH	3	4	1218	1219	2	16	Pronounce it for me, sir, to all our friends,<br>For my heart speaks they are welcome.
LADY_MACBETH	3	4	1246	1251	6	44	My royal lord,<br>You do not give the cheer. The feast is sold<br>That is not often vouched, while ’tis a-making,<br>’Tis given with welcome. To feed were best at home;<br>From thence, the sauce to meat is ceremony;<br>Meeting were bare without it.
LADY_MACBETH	3	4	1274	1280	7	55	Sit, worthy friends. My lord is often thus<br>And hath been from his youth. Pray you, keep seat.<br>The fit is momentary; upon a thought<br>He will again be well. If much you note him<br>You shall offend him and extend his passion.<br>Feed and regard him not.<br>Are you a man?
LADY_MACBETH	3	4	1283	1291	9	63	O, proper stuff!<br>This is the very painting of your fear.<br>This is the air-drawn dagger which you said<br>Led you to Duncan. O, these flaws and starts,<br>Impostors to true fear, would well become<br>A woman’s story at a winter’s fire,<br>Authorized by her grandam. Shame itself!<br>Why do you make such faces? When all’s done,<br>You look but on a stool.
LADY_MACBETH	3	4	1298	1298	1	5	What, quite unmanned in folly?
LADY_MACBETH	3	4	1300	1300	1	3	Fie, for shame!
LADY_MACBETH	3	4	1310	1311	2	9	My worthy lord,<br>Your noble friends do lack you.
LADY_MACBETH	3	4	1327	1330	4	22	Think of this, good<br>peers,<br>But as a thing of custom. ’Tis no other;<br>Only it spoils the pleasure of the time.
LADY_MACBETH	3	4	1342	1344	3	13	You have displaced the mirth, broke the good<br>meeting<br>With most admired disorder.
LADY_MACBETH	3	4	1354	1357	4	29	I pray you, speak not. He grows worse and worse.<br>Question enrages him. At once, good night.<br>Stand not upon the order of your going,<br>But go at once.
LADY_MACBETH	3	4	1360	1360	1	6	A kind good night to all.
LADY_MACBETH	3	4	1368	1368	1	8	Almost at odds with morning, which is which.
LADY_MACBETH	3	4	1371	1371	1	6	Did you send to him, sir?
LADY_MACBETH	3	4	1383	1383	1	8	You lack the season of all natures, sleep.
LADY_MACBETH	5	1	2068	2068	1	4	Yet here’s a spot.
LADY_MACBETH	5	1	2072	2077	6	57	Out, damned spot, out, I say! One. Two.<br>Why then, ’tis time to do ’t. Hell is murky. Fie, my<br>lord, fie, a soldier and afeard? What need we fear<br>who knows it, when none can call our power to<br>account? Yet who would have thought the old man<br>to have had so much blood in him?
LADY_MACBETH	5	1	2079	2082	4	34	The Thane of Fife had a wife. Where is<br>she now? What, will these hands ne’er be clean? No<br>more o’ that, my lord, no more o’ that. You mar all<br>with this starting.
LADY_MACBETH	5	1	2088	2090	3	21	Here’s the smell of the blood still. All<br>the perfumes of Arabia will not sweeten this little<br>hand. O, O, O!
LADY_MACBETH	5	1	2100	2102	3	25	Wash your hands. Put on your nightgown.<br>Look not so pale. I tell you yet again, Banquo’s<br>buried; he cannot come out on ’s grave.
LADY_MACBETH	5	1	2104	2107	4	28	To bed, to bed. There’s knocking at the<br>gate. Come, come, come, come. Give me your<br>hand. What’s done cannot be undone. To bed, to<br>bed, to bed.
LADY_MACDUFF	4	2	1656	1656	1	10	What had he done to make him fly the land?
LADY_MACDUFF	4	2	1658	1660	3	18	He had none.<br>His flight was madness. When our actions do not,<br>Our fears do make us traitors.
LADY_MACDUFF	4	2	1663	1671	9	73	Wisdom? To leave his wife, to leave his babes,<br>His mansion and his titles in a place<br>From whence himself does fly? He loves us not;<br>He wants the natural touch; for the poor wren<br>(The most diminutive of birds) will fight,<br>Her young ones in her nest, against the owl.<br>All is the fear, and nothing is the love,<br>As little is the wisdom, where the flight<br>So runs against all reason.
LADY_MACDUFF	4	2	1686	1686	1	7	Fathered he is, and yet he’s fatherless.
LADY_MACDUFF	4	2	1690	1691	2	14	Sirrah, your father’s dead.<br>And what will you do now? How will you live?
LADY_MACDUFF	4	2	1693	1693	1	5	What, with worms and flies?
LADY_MACDUFF	4	2	1695	1696	2	15	Poor bird, thou ’dst never fear the net nor lime,<br>The pitfall nor the gin.
LADY_MACDUFF	4	2	1700	1700	1	11	Yes, he is dead. How wilt thou do for a father?
LADY_MACDUFF	4	2	1702	1702	1	9	Why, I can buy me twenty at any market.
LADY_MACDUFF	4	2	1704	1705	2	15	Thou speak’st with all thy wit,<br>And yet, i’ faith, with wit enough for thee.
LADY_MACDUFF	4	2	1707	1707	1	4	Ay, that he was.
LADY_MACDUFF	4	2	1709	1709	1	6	Why, one that swears and lies.
LADY_MACDUFF	4	2	1711	1712	2	12	Every one that does so is a traitor<br>and must be hanged.
LADY_MACDUFF	4	2	1714	1714	1	2	Every one.
LADY_MACDUFF	4	2	1716	1716	1	4	Why, the honest men.
LADY_MACDUFF	4	2	1720	1721	2	14	Now God help thee, poor monkey! But<br>how wilt thou do for a father?
LADY_MACDUFF	4	2	1725	1725	1	5	Poor prattler, how thou talk’st!
LADY_MACDUFF	4	2	1736	1743	8	56	Whither should I fly?<br>I have done no harm. But I remember now<br>I am in this earthly world, where to do harm<br>Is often laudable, to do good sometime<br>Accounted dangerous folly. Why then, alas,<br>Do I put up that womanly defense<br>To say I have done no harm?<br>What are these faces?
LADY_MACDUFF	4	2	1745	1746	2	14	I hope in no place so unsanctified<br>Where such as thou mayst find him.
LENNOX	1	2	64	66	3	17	What a haste looks through his eyes!<br>So should he look that seems to speak things<br>strange.
LENNOX	2	3	770	770	1	4	Good morrow, noble sir.
LENNOX	2	3	783	783	1	5	Goes the King hence today?
LENNOX	2	3	785	793	9	59	The night has been unruly. Where we lay,<br>Our chimneys were blown down and, as they say,<br>Lamentings heard i’ th’ air, strange screams of<br>death,<br>And prophesying, with accents terrible,<br>Of dire combustion and confused events<br>New hatched to th’ woeful time. The obscure bird<br>Clamored the livelong night. Some say the earth<br>Was feverous and did shake.
LENNOX	2	3	795	796	2	9	My young remembrance cannot parallel<br>A fellow to it.
LENNOX	2	3	799	799	1	3	What’s the matter?
LENNOX	2	3	805	805	1	4	Mean you his Majesty?
LENNOX	2	3	843	847	5	44	Those of his chamber, as it seemed, had done ’t.<br>Their hands and faces were all badged with blood.<br>So were their daggers, which unwiped we found<br>Upon their pillows. They stared and were distracted.<br>No man’s life was to be trusted with them.
LENNOX	2	3	880	880	1	2	So all.
LENNOX	2	3	883	883	1	2	Well contented.
LENNOX	3	4	1255	1255	1	6	May ’t please your Highness sit.
LENNOX	3	4	1265	1265	1	6	Here is a place reserved, sir.
LENNOX	3	4	1267	1268	2	11	Here, my good lord. What is ’t that moves your<br>Highness?
LENNOX	3	4	1358	1359	2	8	Good night, and better health<br>Attend his Majesty.
LENNOX	3	6	1423	1449	27	199	My former speeches have but hit your thoughts,<br>Which can interpret farther. Only I say<br>Things have been strangely borne. The gracious<br>Duncan<br>Was pitied of Macbeth; marry, he was dead.<br>And the right valiant Banquo walked too late,<br>Whom you may say, if ’t please you, Fleance killed,<br>For Fleance fled. Men must not walk too late.<br>Who cannot want the thought how monstrous<br>It was for Malcolm and for Donalbain<br>To kill their gracious father? Damnèd fact,<br>How it did grieve Macbeth! Did he not straight<br>In pious rage the two delinquents tear<br>That were the slaves of drink and thralls of sleep?<br>Was not that nobly done? Ay, and wisely, too,<br>For ’twould have angered any heart alive<br>To hear the men deny ’t. So that I say<br>He has borne all things well. And I do think<br>That had he Duncan’s sons under his key<br>(As, an ’t please heaven, he shall not) they should<br>find<br>What ’twere to kill a father. So should Fleance.<br>But peace. For from broad words, and ’cause he<br>failed<br>His presence at the tyrant’s feast, I hear<br>Macduff lives in disgrace. Sir, can you tell<br>Where he bestows himself?
LENNOX	3	6	1466	1466	1	4	Sent he to Macduff?
LENNOX	3	6	1471	1477	7	49	And that well might<br>Advise him to a caution t’ hold what distance<br>His wisdom can provide. Some holy angel<br>Fly to the court of England and unfold<br>His message ere he come, that a swift blessing<br>May soon return to this our suffering country<br>Under a hand accursed.
LENNOX	4	1	1630	1630	1	4	What’s your Grace’s will?
LENNOX	4	1	1632	1632	1	3	No, my lord.
LENNOX	4	1	1634	1634	1	4	No, indeed, my lord.
LENNOX	4	1	1638	1639	2	15	’Tis two or three, my lord, that bring you word<br>Macduff is fled to England.
LENNOX	4	1	1641	1641	1	4	Ay, my good lord.
LENNOX	5	2	2128	2131	4	30	For certain, sir, he is not. I have a file<br>Of all the gentry. There is Siward’s son<br>And many unrough youths that even now<br>Protest their first of manhood.
LENNOX	5	2	2154	2156	3	21	Or so much as it needs<br>To dew the sovereign flower and drown the weeds.<br>Make we our march towards Birnam.
LORD-MAC	3	6	1450	1465	16	120	The son of Duncan<br>(From whom this tyrant holds the due of birth)<br>Lives in the English court and is received<br>Of the most pious Edward with such grace<br>That the malevolence of fortune nothing<br>Takes from his high respect. Thither Macduff<br>Is gone to pray the holy king upon his aid<br>To wake Northumberland and warlike Siward<br>That, by the help of these (with Him above<br>To ratify the work), we may again<br>Give to our tables meat, sleep to our nights,<br>Free from our feasts and banquets bloody knives,<br>Do faithful homage, and receive free honors,<br>All which we pine for now. And this report<br>Hath so exasperate the King that he<br>Prepares for some attempt of war.
LORD-MAC	3	6	1467	1469	4	32	He did, and with an absolute <span class="quote" data-words="3">Sir, not I,</span><br>The cloudy messenger turns me his back<br>And hums, as who should say <span class="quote" data-words="10">You’ll rue the timeThat clogs me with this answer.</span>
LORD-MAC	3	6	1478	1478	1	6	I’ll send my prayers with him.
LORDS	3	4	1213	1213	1	4	Thanks to your Majesty.
LORDS	3	4	1270	1270	1	4	What, my good lord?
LORDS	3	4	1322	1322	1	5	Our duties, and the pledge.
MACBETH	1	3	130	130	1	10	So foul and fair a day I have not seen.
MACBETH	1	3	141	141	1	7	Speak if you can. What are you?
MACBETH	1	3	164	172	9	72	Stay, you imperfect speakers. Tell me more.<br>By Sinel’s death I know I am Thane of Glamis.<br>But how of Cawdor? The Thane of Cawdor lives<br>A prosperous gentleman, and to be king<br>Stands not within the prospect of belief,<br>No more than to be Cawdor. Say from whence<br>You owe this strange intelligence or why<br>Upon this blasted heath you stop our way<br>With such prophetic greeting. Speak, I charge you.
MACBETH	1	3	175	176	2	17	Into the air, and what seemed corporal melted,<br>As breath into the wind. Would they had stayed!
MACBETH	1	3	180	180	1	5	Your children shall be kings.
MACBETH	1	3	182	182	1	9	And Thane of Cawdor too. Went it not so?
MACBETH	1	3	205	206	2	13	The Thane of Cawdor lives. Why do you dress me<br>In borrowed robes?
MACBETH	1	3	216	222	7	44	Glamis and Thane of Cawdor!<br>The greatest is behind. Thanks<br>for your pains.<br>Do you not hope your children<br>shall be kings<br>When those that gave the Thane of Cawdor to me<br>Promised no less to them?
MACBETH	1	3	231	246	16	113	Two truths are told<br>As happy prologues to the swelling act<br>Of the imperial theme.—I thank you, gentlemen.<br>This supernatural soliciting<br>Cannot be ill, cannot be good. If ill,<br>Why hath it given me earnest of success<br>Commencing in a truth? I am Thane of Cawdor.<br>If good, why do I yield to that suggestion<br>Whose horrid image doth unfix my hair<br>And make my seated heart knock at my ribs<br>Against the use of nature? Present fears<br>Are less than horrible imaginings.<br>My thought, whose murder yet is but fantastical,<br>Shakes so my single state of man<br>That function is smothered in surmise,<br>And nothing is but what is not.
MACBETH	1	3	248	250	3	14	If chance will have me king, why, chance may<br>crown me<br>Without my stir.
MACBETH	1	3	254	255	2	13	Come what come may,<br>Time and the hour runs through the roughest day.
MACBETH	1	3	257	264	8	59	Give me your favor. My dull brain was wrought<br>With things forgotten. Kind gentlemen, your pains<br>Are registered where every day I turn<br>The leaf to read them. Let us toward the King.<br>Think upon what hath chanced,<br>and at more time,<br>The interim having weighed it, let us speak<br>Our free hearts each to other.
MACBETH	1	3	266	266	1	5	Till then enough.—Come, friends.
MACBETH	1	4	291	296	6	47	The service and the loyalty I owe<br>In doing it pays itself. Your Highness’ part<br>Is to receive our duties, and our duties<br>Are to your throne and state children and servants,<br>Which do but what they should by doing everything<br>Safe toward your love and honor.
MACBETH	1	4	316	319	4	31	The rest is labor which is not used for you.<br>I’ll be myself the harbinger and make joyful<br>The hearing of my wife with your approach.<br>So humbly take my leave.
MACBETH	1	4	321	326	6	56	The Prince of Cumberland! That is a step<br>On which I must fall down or else o’erleap,<br>For in my way it lies. Stars, hide your fires;<br>Let not light see my black and deep desires.<br>The eye wink at the hand, yet let that be<br>Which the eye fears, when it is done, to see.
MACBETH	1	5	398	399	2	7	My dearest love,<br>Duncan comes here tonight.
MACBETH	1	5	401	401	1	4	Tomorrow, as he purposes.
MACBETH	1	5	414	414	1	4	We will speak further.
MACBETH	1	7	457	485	29	225	If it were done when ’tis done, then ’twere well<br>It were done quickly. If th’ assassination<br>Could trammel up the consequence and catch<br>With his surcease success, that but this blow<br>Might be the be-all and the end-all here,<br>But here, upon this bank and shoal of time,<br>We’d jump the life to come. But in these cases<br>We still have judgment here, that we but teach<br>Bloody instructions, which, being taught, return<br>To plague th’ inventor. This even-handed justice<br>Commends th’ ingredience of our poisoned chalice<br>To our own lips. He’s here in double trust:<br>First, as I am his kinsman and his subject,<br>Strong both against the deed; then, as his host,<br>Who should against his murderer shut the door,<br>Not bear the knife myself. Besides, this Duncan<br>Hath borne his faculties so meek, hath been<br>So clear in his great office, that his virtues<br>Will plead like angels, trumpet-tongued, against<br>The deep damnation of his taking-off;<br>And pity, like a naked newborn babe<br>Striding the blast, or heaven’s cherubin horsed<br>Upon the sightless couriers of the air,<br>Shall blow the horrid deed in every eye,<br>That tears shall drown the wind. I have no spur<br>To prick the sides of my intent, but only<br>Vaulting ambition, which o’erleaps itself<br>And falls on th’ other—<br>How now, what news?
MACBETH	1	7	488	488	1	5	Hath he asked for me?
MACBETH	1	7	490	494	5	39	We will proceed no further in this business.<br>He hath honored me of late, and I have bought<br>Golden opinions from all sorts of people,<br>Which would be worn now in their newest gloss,<br>Not cast aside so soon.
MACBETH	1	7	506	508	3	17	Prithee, peace.<br>I dare do all that may become a man.<br>Who dares do more is none.
MACBETH	1	7	524	524	1	4	If we should fail—
MACBETH	1	7	539	544	6	41	Bring forth men-children only,<br>For thy undaunted mettle should compose<br>Nothing but males. Will it not be received,<br>When we have marked with blood those sleepy two<br>Of his own chamber and used their very daggers,<br>That they have done ’t?
MACBETH	1	7	548	552	5	31	I am settled and bend up<br>Each corporal agent to this terrible feat.<br>Away, and mock the time with fairest show.<br>False face must hide what the false heart doth<br>know.
MACBETH	2	1	566	566	1	2	A friend.
MACBETH	2	1	573	575	3	15	Being unprepared,<br>Our will became the servant to defect,<br>Which else should free have wrought.
MACBETH	2	1	579	584	6	30	I think not of<br>them.<br>Yet, when we can entreat an hour to serve,<br>We would spend it in some words upon that<br>business,<br>If you would grant the time.
MACBETH	2	1	586	587	2	15	If you shall cleave to my consent, when ’tis,<br>It shall make honor for you.
MACBETH	2	1	592	592	1	4	Good repose the while.
MACBETH	2	1	594	629	36	290	Go bid thy mistress, when my drink is ready,<br>She strike upon the bell. Get thee to bed.<br>Is this a dagger which I see before me,<br>The handle toward my hand? Come, let me clutch<br>thee.<br>I have thee not, and yet I see thee still.<br>Art thou not, fatal vision, sensible<br>To feeling as to sight? Or art thou but<br>A dagger of the mind, a false creation<br>Proceeding from the heat-oppressèd brain?<br>I see thee yet, in form as palpable<br>As this which now I draw.<br>Thou marshal’st me the way that I was going,<br>And such an instrument I was to use.<br>Mine eyes are made the fools o’ th’ other senses<br>Or else worth all the rest. I see thee still,<br>And, on thy blade and dudgeon, gouts of blood,<br>Which was not so before. There’s no such thing.<br>It is the bloody business which informs<br>Thus to mine eyes. Now o’er the one-half world<br>Nature seems dead, and wicked dreams abuse<br>The curtained sleep. Witchcraft celebrates<br>Pale Hecate’s off’rings, and withered murder,<br>Alarumed by his sentinel, the wolf,<br>Whose howl’s his watch, thus with his stealthy pace,<br>With Tarquin’s ravishing strides, towards his<br>design<br>Moves like a ghost. Thou sureand firm-set earth,<br>Hear not my steps, which way they walk, for fear<br>Thy very stones prate of my whereabouts<br>And take the present horror from the time,<br>Which now suits with it. Whiles I threat, he lives.<br>Words to the heat of deeds too cold breath gives.<br>I go, and it is done. The bell invites me.<br>Hear it not, Duncan, for it is a knell<br>That summons thee to heaven or to hell.
MACBETH	2	2	641	641	1	4	Who’s there? what, ho!
MACBETH	2	2	648	648	1	11	I have done the deed. Didst thou not hear a noise?
MACBETH	2	2	651	651	1	1	When?
MACBETH	2	2	653	653	1	3	As I descended?
MACBETH	2	2	655	655	1	7	Hark!—Who lies i’ th’ second chamber?
MACBETH	2	2	657	657	1	5	This is a sorry sight.
MACBETH	2	2	659	664	6	34	There’s one did laugh in ’s sleep, and one cried<br><span class="quote" data-words="1">Murder!</span><br>That they did wake each other. I stood and heard<br>them.<br>But they did say their prayers and addressed them<br>Again to sleep.
MACBETH	2	2	666	669	4	33	One cried <span class="quote" data-words="3">God bless us</span> and <span class="quote" data-words="1">Amen</span> the other,<br>As they had seen me with these hangman’s hands,<br>List’ning their fear. I could not say <span class="quote" data-words="1">Amen</span><br>When they did say <span class="quote" data-words="3">God bless us.</span>
MACBETH	2	2	671	673	3	19	But wherefore could not I pronounce <span class="quote" data-words="1">Amen</span>?<br>I had most need of blessing, and <span class="quote" data-words="1">Amen</span><br>Stuck in my throat.
MACBETH	2	2	676	680	6	47	Methought I heard a voice cry <span class="quote" data-words="7">Sleep no more!Macbeth does murder sleep</span>—the innocent sleep,<br>Sleep that knits up the raveled sleave of care,<br>The death of each day’s life, sore labor’s bath,<br>Balm of hurt minds, great nature’s second course,<br>Chief nourisher in life’s feast.
MACBETH	2	2	683	684	4	26	Still it cried <span class="quote" data-words="3">Sleep no more!</span> to all the house.<br><span class="quote" data-words="16">Glamis hath murdered sleep, and thereforeCawdor<br>Shall sleep no more. Macbeth shall sleep no more.</span>
MACBETH	2	2	694	696	3	20	I’ll go no more.<br>I am afraid to think what I have done.<br>Look on ’t again I dare not.
MACBETH	2	2	703	710	8	51	Whence is that<br>knocking?<br>How is ’t with me when every noise appalls me?<br>What hands are here! Ha, they pluck out mine eyes.<br>Will all great Neptune’s ocean wash this blood<br>Clean from my hand? No, this my hand will rather<br>The multitudinous seas incarnadine,<br>Making the green one red.
MACBETH	2	2	722	724	3	19	To know my deed ’twere best not know myself.<br>Wake Duncan with thy knocking. I would thou<br>couldst.
MACBETH	2	3	771	771	1	3	Good morrow, both.
MACBETH	2	3	773	773	1	2	Not yet.
MACBETH	2	3	776	776	1	5	I’ll bring you to him.
MACBETH	2	3	779	780	2	11	The labor we delight in physics pain.<br>This is the door.
MACBETH	2	3	784	784	1	6	He does. He did appoint so.
MACBETH	2	3	794	794	1	4	’Twas a rough night.
MACBETH	2	3	799	799	1	3	What’s the matter?
MACBETH	2	3	804	804	1	7	What is ’t you say? The life?
MACBETH	2	3	831	836	6	50	Had I but died an hour before this chance,<br>I had lived a blessèd time; for from this instant<br>There’s nothing serious in mortality.<br>All is but toys. Renown and grace is dead.<br>The wine of life is drawn, and the mere lees<br>Is left this vault to brag of.
MACBETH	2	3	838	840	3	25	You are, and do not know ’t.<br>The spring, the head, the fountain of your blood<br>Is stopped; the very source of it is stopped.
MACBETH	2	3	848	849	2	14	O, yet I do repent me of my fury,<br>That I did kill them.
MACBETH	2	3	851	861	11	86	Who can be wise, amazed, temp’rate, and furious,<br>Loyal, and neutral, in a moment? No man.<br>Th’ expedition of my violent love<br>Outrun the pauser, reason. Here lay Duncan,<br>His silver skin laced with his golden blood,<br>And his gashed stabs looked like a breach in nature<br>For ruin’s wasteful entrance; there the murderers,<br>Steeped in the colors of their trade, their daggers<br>Unmannerly breeched with gore. Who could refrain<br>That had a heart to love, and in that heart<br>Courage to make ’s love known?
MACBETH	2	3	880	880	1	2	So all.
MACBETH	2	3	881	882	2	12	Let’s briefly put on manly readiness<br>And meet i’ the hall together.
MACBETH	3	1	1003	1032	30	240	Bring them before us.<br>To be thus is nothing,<br>But to be safely thus. Our fears in Banquo<br>Stick deep, and in his royalty of nature<br>Reigns that which would be feared. ’Tis much he<br>dares,<br>And to that dauntless temper of his mind<br>He hath a wisdom that doth guide his valor<br>To act in safety. There is none but he<br>Whose being I do fear; and under him<br>My genius is rebuked, as it is said<br>Mark Antony’s was by Caesar. He chid the sisters<br>When first they put the name of king upon me<br>And bade them speak to him. Then, prophet-like,<br>They hailed him father to a line of kings.<br>Upon my head they placed a fruitless crown<br>And put a barren scepter in my grip,<br>Thence to be wrenched with an unlineal hand,<br>No son of mine succeeding. If ’t be so,<br>For Banquo’s issue have I filed my mind;<br>For them the gracious Duncan have I murdered,<br>Put rancors in the vessel of my peace<br>Only for them, and mine eternal jewel<br>Given to the common enemy of man<br>To make them kings, the seeds of Banquo kings.<br>Rather than so, come fate into the list,<br>And champion me to th’ utterance.—Who’s there?<br>Now go to the door, and stay there<br>till we call.<br>Was it not yesterday we spoke together?
MACBETH	3	1	1034	1045	12	80	Well then, now<br>Have you considered of my speeches? Know<br>That it was he, in the times past, which held you<br>So under fortune, which you thought had been<br>Our innocent self. This I made good to you<br>In our last conference, passed in probation with you<br>How you were borne in hand, how crossed, the<br>instruments,<br>Who wrought with them, and all things else that<br>might<br>To half a soul and to a notion crazed<br>Say <span class="quote" data-words="3">Thus did Banquo.</span>
MACBETH	3	1	1047	1053	7	57	I did so, and went further, which is now<br>Our point of second meeting. Do you find<br>Your patience so predominant in your nature<br>That you can let this go? Are you so gospeled<br>To pray for this good man and for his issue,<br>Whose heavy hand hath bowed you to the grave<br>And beggared yours forever?
MACBETH	3	1	1055	1072	18	129	Ay, in the catalogue you go for men,<br>As hounds and greyhounds, mongrels, spaniels,<br>curs,<br>Shoughs, water-rugs, and demi-wolves are clept<br>All by the name of dogs. The valued file<br>Distinguishes the swift, the slow, the subtle,<br>The housekeeper, the hunter, every one<br>According to the gift which bounteous nature<br>Hath in him closed; whereby he does receive<br>Particular addition, from the bill<br>That writes them all alike. And so of men.<br>Now, if you have a station in the file,<br>Not i’ th’ worst rank of manhood, say ’t,<br>And I will put that business in your bosoms<br>Whose execution takes your enemy off,<br>Grapples you to the heart and love of us,<br>Who wear our health but sickly in his life,<br>Which in his death were perfect.
MACBETH	3	1	1081	1082	2	8	Both of you<br>Know Banquo was your enemy.
MACBETH	3	1	1084	1094	11	90	So is he mine, and in such bloody distance<br>That every minute of his being thrusts<br>Against my near’st of life. And though I could<br>With barefaced power sweep him from my sight<br>And bid my will avouch it, yet I must not,<br>For certain friends that are both his and mine,<br>Whose loves I may not drop, but wail his fall<br>Who I myself struck down. And thence it is<br>That I to your assistance do make love,<br>Masking the business from the common eye<br>For sundry weighty reasons.
MACBETH	3	1	1098	1110	13	96	Your spirits shine through you. Within this hour at<br>most<br>I will advise you where to plant yourselves,<br>Acquaint you with the perfect spy o’ the time,<br>The moment on ’t, for ’t must be done tonight<br>And something from the palace; always thought<br>That I require a clearness. And with him<br>(To leave no rubs nor botches in the work)<br>Fleance, his son, that keeps him company,<br>Whose absence is no less material to me<br>Than is his father’s, must embrace the fate<br>Of that dark hour. Resolve yourselves apart.<br>I’ll come to you anon.
MACBETH	3	1	1112	1114	3	25	I’ll call upon you straight. Abide within.<br>It is concluded. Banquo, thy soul’s flight,<br>If it find heaven, must find it out tonight.
MACBETH	3	1	963	963	1	4	Here’s our chief guest.
MACBETH	3	1	967	968	2	12	Tonight we hold a solemn supper, sir,<br>And I’ll request your presence.
MACBETH	3	1	973	973	1	4	Ride you this afternoon?
MACBETH	3	1	975	978	4	29	We should have else desired your good advice<br>(Which still hath been both grave and prosperous)<br>In this day’s council, but we’ll take tomorrow.<br>Is ’t far you ride?
MACBETH	3	1	983	983	1	4	Fail not our feast.
MACBETH	3	1	985	991	7	52	We hear our bloody cousins are bestowed<br>In England and in Ireland, not confessing<br>Their cruel parricide, filling their hearers<br>With strange invention. But of that tomorrow,<br>When therewithal we shall have cause of state<br>Craving us jointly. Hie you to horse. Adieu,<br>Till you return at night. Goes Fleance with you?
MACBETH	3	1	993	1001	9	71	I wish your horses swift and sure of foot,<br>And so I do commend you to their backs.<br>Farewell.<br>Let every man be master of his time<br>Till seven at night. To make society<br>The sweeter welcome, we will keep ourself<br>Till suppertime alone. While then, God be with you.<br>Sirrah, a word with you. Attend those men<br>Our pleasure?
