character	act	scene	fromline	toline	lines	words	text
GHOST-HAM	1	5	886	886	1	1	Swear.
GHOST-HAM	1	5	894	894	1	1	Swear.
GHOST-HAM	1	5	900	900	1	4	Swear by his sword.
GHOST-HAM	1	5	921	921	1	1	Swear.
GHOST-HAM	3	4	2562	2567	6	38	Do not forget. This visitation<br>Is but to whet thy almost blunted purpose.<br>But look, amazement on thy mother sits.<br>O, step between her and her fighting soul.<br>Conceit in weakest bodies strongest works.<br>Speak to her, Hamlet.
GRAVEDIGGER	5	1	3400	3401	2	15	Is she to be buried in Christian burial,<br>when she willfully seeks her own salvation?
GRAVEDIGGER	5	1	3402	3404	3	21	I tell thee she is. Therefore make her grave<br>straight. The crowner hath sat on her and finds it<br>Christian burial.
GRAVEDIGGER	5	1	3405	3406	2	12	How can that be, unless she drowned<br>herself in her own defense?
GRAVEDIGGER	5	1	3407	3407	1	4	Why, ’tis found so.
GRAVEDIGGER	5	1	3408	3412	5	42	It must be <span class="foreign" data-words="2" data-lang="la">se offendendo</span>; it cannot be<br>else. For here lies the point: if I drown myself<br>wittingly, it argues an act, and an act hath three<br>branches—it is to act, to do, to perform. Argal, she<br>drowned herself wittingly.
GRAVEDIGGER	5	1	3413	3413	1	6	Nay, but hear you, goodman delver—
GRAVEDIGGER	5	1	3414	3420	7	63	Give me leave. Here lies the water;<br>good. Here stands the man; good. If the man go to<br>this water and drown himself, it is (will he, nill he)<br>he goes; mark you that. But if the water come to him<br>and drown him, he drowns not himself. Argal, he<br>that is not guilty of his own death shortens not his<br>own life.
GRAVEDIGGER	5	1	3421	3421	1	4	But is this law?
GRAVEDIGGER	5	1	3422	3422	1	7	Ay, marry, is ’t—crowner’s ’quest law.
GRAVEDIGGER	5	1	3423	3425	3	23	Will you ha’ the truth on ’t? If this had not been<br>a gentlewoman, she should have been buried out o’<br>Christian burial.
GRAVEDIGGER	5	1	3426	3431	6	44	Why, there thou sayst. And the more<br>pity that great folk should have count’nance in this<br>world to drown or hang themselves more than<br>their even-Christian. Come, my spade. There is no<br>ancient gentlemen but gard’ners, ditchers, and<br>grave-makers. They hold up Adam’s profession.
GRAVEDIGGER	5	1	3432	3432	1	4	Was he a gentleman?
GRAVEDIGGER	5	1	3433	3433	1	8	He was the first that ever bore arms.
GRAVEDIGGER	5	1	3434	3434	1	4	Why, he had none.
GRAVEDIGGER	5	1	3435	3439	5	36	What, art a heathen? How dost thou<br>understand the scripture? The scripture says Adam<br>digged. Could he dig without arms? I’ll put another<br>question to thee. If thou answerest me not to the<br>purpose, confess thyself—
GRAVEDIGGER	5	1	3440	3440	1	2	Go to!
GRAVEDIGGER	5	1	3441	3442	2	15	What is he that builds stronger than<br>either the mason, the shipwright, or the carpenter?
GRAVEDIGGER	5	1	3443	3444	2	9	The gallows-maker; for that frame outlives a<br>thousand tenants.
GRAVEDIGGER	5	1	3445	3449	5	51	I like thy wit well, in good faith. The<br>gallows does well. But how does it well? It does<br>well to those that do ill. Now, thou dost ill to say the<br>gallows is built stronger than the church. Argal, the<br>gallows may do well to thee. To ’t again, come.
GRAVEDIGGER	5	1	3450	3450	2	11	<span class="quote" data-words="11">Who builds stronger than a mason, a shipwright,or a carpenter?</span>
GRAVEDIGGER	5	1	3452	3452	1	6	Ay, tell me that, and unyoke.
GRAVEDIGGER	5	1	3453	3453	1	5	Marry, now I can tell.
GRAVEDIGGER	5	1	3454	3454	1	2	To ’t.
GRAVEDIGGER	5	1	3455	3455	1	4	Mass, I cannot tell.
GRAVEDIGGER	5	1	3456	3461	10	87	Cudgel thy brains no more about it,<br>for your dull ass will not mend his pace with<br>beating. And, when you are asked this question<br>next, say <span class="quote" data-words="2">a grave-maker.</span> The houses he makes<br>lasts till doomsday. Go, get thee in, and fetch me a<br>stoup of liquor.<span class="song" data-words="30">In youth when I did love, did love,<br>Methought it was very sweet<br>To contract—O—the time for—a—my behove,<br>O, methought there—a—was nothing—a—meet.</span>
GRAVEDIGGER	5	1	3472	3471	4	26	<span class="song" data-words="26">But age with his stealing steps<br>Hath clawed me in his clutch,<br>And hath shipped me into the land,<br>As if I had never been such.</span>
GRAVEDIGGER	5	1	3495	3494	4	27	<span class="song" data-words="27">A pickax and a spade, a spade,<br>For and a shrouding sheet,<br>O, a pit of clay for to be made<br>For such a guest is meet.</span>
GRAVEDIGGER	5	1	3520	3520	3	18	Mine, sir.<span class="song" data-words="15">O, a pit of clay for to be made<br>For such a guest is meet.</span>
GRAVEDIGGER	5	1	3524	3526	3	24	You lie out on ’t, sir, and therefore ’tis<br>not yours. For my part, I do not lie in ’t, yet it is<br>mine.
GRAVEDIGGER	5	1	3530	3531	2	12	’Tis a quick lie, sir; ’twill away again<br>from me to you.
GRAVEDIGGER	5	1	3533	3533	1	4	For no man, sir.
GRAVEDIGGER	5	1	3535	3535	1	3	For none, neither.
GRAVEDIGGER	5	1	3537	3538	2	12	One that was a woman, sir, but, rest<br>her soul, she’s dead.
GRAVEDIGGER	5	1	3546	3548	3	20	Of all the days i’ th’ year, I came to ’t<br>that day that our last King Hamlet overcame<br>Fortinbras.
GRAVEDIGGER	5	1	3550	3552	3	27	Cannot you tell that? Every fool can<br>tell that. It was that very day that young Hamlet<br>was born—he that is mad, and sent into England.
GRAVEDIGGER	5	1	3554	3556	3	21	Why, because he was mad. He shall<br>recover his wits there. Or if he do not, ’tis no great<br>matter there.
GRAVEDIGGER	5	1	3558	3559	2	15	’Twill not be seen in him there. There<br>the men are as mad as he.
GRAVEDIGGER	5	1	3561	3561	1	4	Very strangely, they say.
GRAVEDIGGER	5	1	3563	3563	1	6	Faith, e’en with losing his wits.
GRAVEDIGGER	5	1	3565	3566	2	14	Why, here in Denmark. I have been<br>sexton here, man and boy, thirty years.
GRAVEDIGGER	5	1	3568	3572	5	40	Faith, if he be not rotten before he die<br>(as we have many pocky corses nowadays that will<br>scarce hold the laying in), he will last you some<br>eight year or nine year. A tanner will last you nine<br>year.
GRAVEDIGGER	5	1	3574	3578	5	43	Why, sir, his hide is so tanned with his<br>trade that he will keep out water a great while; and<br>your water is a sore decayer of your whoreson dead<br>body. Here’s a skull now hath lien you i’ th’ earth<br>three-and-twenty years.
GRAVEDIGGER	5	1	3580	3581	2	12	A whoreson mad fellow’s it was.<br>Whose do you think it was?
GRAVEDIGGER	5	1	3583	3586	4	29	A pestilence on him for a mad rogue!<br>He poured a flagon of Rhenish on my head once.<br>This same skull, sir, was, sir, Yorick’s skull, the<br>King’s jester.
GRAVEDIGGER	5	1	3588	3588	1	2	E’en that.
GRAVEDIGGERS_COMPANION	5	1	3402	3404	3	21	I tell thee she is. Therefore make her grave<br>straight. The crowner hath sat on her and finds it<br>Christian burial.
GRAVEDIGGERS_COMPANION	5	1	3407	3407	1	4	Why, ’tis found so.
GRAVEDIGGERS_COMPANION	5	1	3413	3413	1	6	Nay, but hear you, goodman delver—
GRAVEDIGGERS_COMPANION	5	1	3421	3421	1	4	But is this law?
GRAVEDIGGERS_COMPANION	5	1	3423	3425	3	23	Will you ha’ the truth on ’t? If this had not been<br>a gentlewoman, she should have been buried out o’<br>Christian burial.
GRAVEDIGGERS_COMPANION	5	1	3432	3432	1	4	Was he a gentleman?
GRAVEDIGGERS_COMPANION	5	1	3434	3434	1	4	Why, he had none.
GRAVEDIGGERS_COMPANION	5	1	3440	3440	1	2	Go to!
GRAVEDIGGERS_COMPANION	5	1	3443	3444	2	9	The gallows-maker; for that frame outlives a<br>thousand tenants.
GRAVEDIGGERS_COMPANION	5	1	3450	3450	2	11	<span class="quote" data-words="11">Who builds stronger than a mason, a shipwright,or a carpenter?</span>
GRAVEDIGGERS_COMPANION	5	1	3453	3453	1	5	Marry, now I can tell.
GRAVEDIGGERS_COMPANION	5	1	3455	3455	1	4	Mass, I cannot tell.
GUILDENSTERN	2	2	1095	1098	4	24	But we both obey,<br>And here give up ourselves in the full bent<br>To lay our service freely at your feet,<br>To be commanded.
GUILDENSTERN	2	2	1104	1105	2	12	Heavens make our presence and our practices<br>Pleasant and helpful to him!
GUILDENSTERN	2	2	1304	1304	1	3	My honored lord.
GUILDENSTERN	2	2	1310	1311	2	16	Happy in that we are not overhappy.<br>On Fortune’s cap, we are not the very button.
GUILDENSTERN	2	2	1316	1316	1	4	Faith, her privates we.
GUILDENSTERN	2	2	1325	1325	1	3	Prison, my lord?
GUILDENSTERN	2	2	1340	1342	3	19	Which dreams, indeed, are ambition,<br>for the very substance of the ambitious is merely<br>the shadow of a dream.
GUILDENSTERN	2	2	1350	1350	1	4	We’ll wait upon you.
GUILDENSTERN	2	2	1363	1363	1	6	What should we say, my lord?
GUILDENSTERN	2	2	1379	1379	1	6	My lord, we were sent for.
GUILDENSTERN	2	2	1445	1446	2	9	O, there has been much throwing<br>about of brains.
GUILDENSTERN	2	2	1456	1456	1	4	There are the players.
GUILDENSTERN	2	2	1465	1465	1	5	In what, my dear lord?
GUILDENSTERN	3	1	1705	1708	4	29	Nor do we find him forward to be sounded,<br>But with a crafty madness keeps aloof<br>When we would bring him on to some confession<br>Of his true state.
GUILDENSTERN	3	1	1711	1711	1	7	But with much forcing of his disposition.
GUILDENSTERN	3	2	2223	2224	2	9	Good my lord, vouchsafe me a word<br>with you.
GUILDENSTERN	3	2	2226	2226	1	3	The King, sir—
GUILDENSTERN	3	2	2228	2229	2	6	Is in his retirement marvelous<br>distempered.
GUILDENSTERN	3	2	2231	2231	1	5	No, my lord, with choler.
GUILDENSTERN	3	2	2236	2238	3	17	Good my lord, put your discourse into<br>some frame and start not so wildly from my<br>affair.
GUILDENSTERN	3	2	2240	2241	2	15	The Queen your mother, in most great<br>affliction of spirit, hath sent me to you.
GUILDENSTERN	3	2	2243	2247	5	43	Nay, good my lord, this courtesy is not<br>of the right breed. If it shall please you to make me<br>a wholesome answer, I will do your mother’s<br>commandment. If not, your pardon and my return<br>shall be the end of my business.
GUILDENSTERN	3	2	2279	2280	2	14	O, my lord, if my duty be too bold, my<br>love is too unmannerly.
GUILDENSTERN	3	2	2283	2283	1	4	My lord, I cannot.
GUILDENSTERN	3	2	2285	2285	1	4	Believe me, I cannot.
GUILDENSTERN	3	2	2287	2287	1	8	I know no touch of it, my lord.
GUILDENSTERN	3	2	2292	2293	2	15	But these cannot I command to any<br>utt’rance of harmony. I have not the skill.
GUILDENSTERN	3	3	2341	2344	4	25	We will ourselves provide.<br>Most holy and religious fear it is<br>To keep those many many bodies safe<br>That live and feed upon your Majesty.
GUILDENSTERN	4	2	2751	2751	1	4	A <span class="quote" data-words="1">thing,</span> my lord?
HAMLET	1	2	257	257	1	9	A little more than kin and less than kind.
HAMLET	1	2	259	259	1	11	Not so, my lord; I am too much in the sun.
HAMLET	1	2	266	266	1	5	Ay, madam, it is common.
HAMLET	1	2	269	279	11	86	<span class="quote" data-words="1">Seems,</span> madam? Nay, it is. I know not <span class="quote" data-words="1">seems.</span><br>’Tis not alone my inky cloak, good mother,<br>Nor customary suits of solemn black,<br>Nor windy suspiration of forced breath,<br>No, nor the fruitful river in the eye,<br>Nor the dejected havior of the visage,<br>Together with all forms, moods, shapes of grief,<br>That can denote me truly. These indeed <span class="quote" data-words="1">seem,</span><br>For they are actions that a man might play;<br>But I have that within which passes show,<br>These but the trappings and the suits of woe.
HAMLET	1	2	314	314	1	9	I shall in all my best obey you, madam.
HAMLET	1	2	323	354	32	261	O, that this too, too sullied flesh would melt,<br>Thaw, and resolve itself into a dew,<br>Or that the Everlasting had not fixed<br>His canon ’gainst self-slaughter! O God, God,<br>How weary, stale, flat, and unprofitable<br>Seem to me all the uses of this world!<br>Fie on ’t, ah fie! ’Tis an unweeded garden<br>That grows to seed. Things rank and gross in nature<br>Possess it merely. That it should come to this:<br>But two months dead—nay, not so much, not two.<br>So excellent a king, that was to this<br>Hyperion to a satyr; so loving to my mother<br>That he might not beteem the winds of heaven<br>Visit her face too roughly. Heaven and earth,<br>Must I remember? Why, she would hang on him<br>As if increase of appetite had grown<br>By what it fed on. And yet, within a month<br>(Let me not think on ’t; frailty, thy name is woman!),<br>A little month, or ere those shoes were old<br>With which she followed my poor father’s body,<br>Like Niobe, all tears—why she, even she<br>(O God, a beast that wants discourse of reason<br>Would have mourned longer!), married with my<br>uncle,<br>My father’s brother, but no more like my father<br>Than I to Hercules. Within a month,<br>Ere yet the salt of most unrighteous tears<br>Had left the flushing in her gallèd eyes,<br>She married. O, most wicked speed, to post<br>With such dexterity to incestuous sheets!<br>It is not, nor it cannot come to good.<br>But break, my heart, for I must hold my tongue.
HAMLET	1	2	356	357	2	13	I am glad to see you well.<br>Horatio—or I do forget myself!
HAMLET	1	2	359	361	3	18	Sir, my good friend. I’ll change that name with you.<br>And what make you from Wittenberg, Horatio?—<br>Marcellus?
HAMLET	1	2	363	365	3	20	I am very glad to see you. Good<br>even, sir.—<br>But what, in faith, make you from Wittenberg?
HAMLET	1	2	367	372	6	48	I would not hear your enemy say so,<br>Nor shall you do my ear that violence<br>To make it truster of your own report<br>Against yourself. I know you are no truant.<br>But what is your affair in Elsinore?<br>We’ll teach you to drink deep ere you depart.
HAMLET	1	2	374	375	2	17	I prithee, do not mock me, fellow student.<br>I think it was to see my mother’s wedding.
HAMLET	1	2	377	381	5	38	Thrift, thrift, Horatio. The funeral baked meats<br>Did coldly furnish forth the marriage tables.<br>Would I had met my dearest foe in heaven<br>Or ever I had seen that day, Horatio!<br>My father—methinks I see my father.
HAMLET	1	2	383	383	1	5	In my mind’s eye, Horatio.
HAMLET	1	2	385	386	2	18	He was a man. Take him for all in all,<br>I shall not look upon his like again.
HAMLET	1	2	388	388	1	2	Saw who?
HAMLET	1	2	390	390	1	4	The King my father?
HAMLET	1	2	395	395	1	6	For God’s love, let me hear!
HAMLET	1	2	413	413	1	4	But where was this?
HAMLET	1	2	415	415	1	6	Did you not speak to it?
HAMLET	1	2	423	423	1	3	’Tis very strange.
HAMLET	1	2	427	428	2	11	Indeed, sirs, but this troubles me.<br>Hold you the watch tonight?
HAMLET	1	2	430	430	1	3	Armed, say you?
HAMLET	1	2	432	432	1	4	From top to toe?
HAMLET	1	2	434	434	1	6	Then saw you not his face?
HAMLET	1	2	436	436	1	4	What, looked he frowningly?
HAMLET	1	2	438	438	1	3	Pale or red?
HAMLET	1	2	440	440	1	6	And fixed his eyes upon you?
HAMLET	1	2	442	442	1	6	I would I had been there.
HAMLET	1	2	444	444	1	5	Very like. Stayed it long?
HAMLET	1	2	449	449	1	5	His beard was grizzled, no?
HAMLET	1	2	452	453	2	8	I will watch tonight.<br>Perchance ’twill walk again.
HAMLET	1	2	455	464	10	73	If it assume my noble father’s person,<br>I’ll speak to it, though hell itself should gape<br>And bid me hold my peace. I pray you all,<br>If you have hitherto concealed this sight,<br>Let it be tenable in your silence still;<br>And whatsomever else shall hap tonight,<br>Give it an understanding but no tongue.<br>I will requite your loves. So fare you well.<br>Upon the platform, ’twixt eleven and twelve,<br>I’ll visit you.
HAMLET	1	2	466	471	6	49	Your loves, as mine to you. Farewell.<br>My father’s spirit—in arms! All is not well.<br>I doubt some foul play. Would the night were come!<br>Till then, sit still, my soul. Foul deeds will rise,<br>Though all the earth o’erwhelm them, to men’s<br>eyes.
HAMLET	1	4	617	617	1	8	The air bites shrewdly; it is very cold.
HAMLET	1	4	619	619	1	3	What hour now?
HAMLET	1	4	625	629	5	37	The King doth wake tonight and takes his rouse,<br>Keeps wassail, and the swagg’ring upspring reels;<br>And, as he drains his draughts of Rhenish down,<br>The kettledrum and trumpet thus bray out<br>The triumph of his pledge.
HAMLET	1	4	631	657	27	191	Ay, marry, is ’t,<br>But, to my mind, though I am native here<br>And to the manner born, it is a custom<br>More honored in the breach than the observance.<br>This heavy-headed revel east and west<br>Makes us traduced and taxed of other nations.<br>They clepe us drunkards and with swinish phrase<br>Soil our addition. And, indeed, it takes<br>From our achievements, though performed at<br>height,<br>The pith and marrow of our attribute.<br>So oft it chances in particular men<br>That for some vicious mole of nature in them,<br>As in their birth (wherein they are not guilty,<br>Since nature cannot choose his origin),<br>By the o’ergrowth of some complexion<br>(Oft breaking down the pales and forts of reason),<br>Or by some habit that too much o’erleavens<br>The form of plausive manners—that these men,<br>Carrying, I say, the stamp of one defect,<br>Being nature’s livery or fortune’s star,<br>His virtues else, be they as pure as grace,<br>As infinite as man may undergo,<br>Shall in the general censure take corruption<br>From that particular fault. The dram of evil<br>Doth all the noble substance of a doubt<br>To his own scandal.
HAMLET	1	4	659	678	20	146	Angels and ministers of grace, defend us!<br>Be thou a spirit of health or goblin damned,<br>Bring with thee airs from heaven or blasts from<br>hell,<br>Be thy intents wicked or charitable,<br>Thou com’st in such a questionable shape<br>That I will speak to thee. I’ll call thee <span class="quote" data-words="1">Hamlet,</span><br><span class="quote" data-words="1">King,</span> <span class="quote" data-words="1">Father,</span> <span class="quote" data-words="2">Royal Dane.</span> O, answer me!<br>Let me not burst in ignorance, but tell<br>Why thy canonized bones, hearsèd in death,<br>Have burst their cerements; why the sepulcher,<br>Wherein we saw thee quietly interred,<br>Hath oped his ponderous and marble jaws<br>To cast thee up again. What may this mean<br>That thou, dead corse, again in complete steel,<br>Revisits thus the glimpses of the moon,<br>Making night hideous, and we fools of nature<br>So horridly to shake our disposition<br>With thoughts beyond the reaches of our souls?<br>Say, why is this? Wherefore? What should we do?
HAMLET	1	4	686	686	1	9	It will not speak. Then I will follow it.
HAMLET	1	4	688	692	5	40	Why, what should be the fear?<br>I do not set my life at a pin’s fee.<br>And for my soul, what can it do to that,<br>Being a thing immortal as itself?<br>It waves me forth again. I’ll follow it.
HAMLET	1	4	703	703	1	9	It waves me still.—Go on, I’ll follow thee.
HAMLET	1	4	705	705	1	4	Hold off your hands.
HAMLET	1	4	707	712	6	45	My fate cries out<br>And makes each petty arture in this body<br>As hardy as the Nemean lion’s nerve.<br>Still am I called. Unhand me, gentlemen.<br>By heaven, I’ll make a ghost of him that lets me!<br>I say, away!—Go on. I’ll follow thee.
HAMLET	1	5	719	720	2	10	Whither wilt thou lead me? Speak. I’ll go no<br>further.
HAMLET	1	5	722	722	1	2	I will.
HAMLET	1	5	726	726	1	3	Alas, poor ghost!
HAMLET	1	5	729	729	1	6	Speak. I am bound to hear.
HAMLET	1	5	731	731	1	1	What?
HAMLET	1	5	748	748	1	2	O God!
HAMLET	1	5	750	750	1	1	Murder?
HAMLET	1	5	753	755	3	23	Haste me to know ’t, that I, with wings as swift<br>As meditation or the thoughts of love,<br>May sweep to my revenge.
HAMLET	1	5	766	766	1	6	O, my prophetic soul! My uncle!
HAMLET	1	5	817	837	21	163	O all you host of heaven! O Earth! What else?<br>And shall I couple hell? O fie! Hold, hold, my heart,<br>And you, my sinews, grow not instant old,<br>But bear me stiffly up. Remember thee?<br>Ay, thou poor ghost, whiles memory holds a seat<br>In this distracted globe. Remember thee?<br>Yea, from the table of my memory<br>I’ll wipe away all trivial, fond records,<br>All saws of books, all forms, all pressures past,<br>That youth and observation copied there,<br>And thy commandment all alone shall live<br>Within the book and volume of my brain,<br>Unmixed with baser matter. Yes, by heaven!<br>O most pernicious woman!<br>O villain, villain, smiling, damnèd villain!<br>My tables—meet it is I set it down<br>That one may smile and smile and be a villain.<br>At least I am sure it may be so in Denmark.<br>So, uncle, there you are. Now to my word.<br>It is <span class="quote" data-words="4">adieu, adieu, remember me.</span><br>I have sworn ’t.
HAMLET	1	5	841	841	1	3	So be it.
HAMLET	1	5	843	843	1	7	Hillo, ho, ho, boy! Come, bird, come!
HAMLET	1	5	846	846	1	2	O, wonderful!
HAMLET	1	5	848	848	1	5	No, you will reveal it.
HAMLET	1	5	851	853	3	15	How say you, then? Would heart of man once think<br>it?<br>But you’ll be secret?
HAMLET	1	5	855	856	2	13	There’s never a villain dwelling in all Denmark<br>But he’s an arrant knave.
HAMLET	1	5	859	865	7	54	Why, right, you are in the right.<br>And so, without more circumstance at all,<br>I hold it fit that we shake hands and part,<br>You, as your business and desire shall point you<br>(For every man hath business and desire,<br>Such as it is), and for my own poor part,<br>I will go pray.
HAMLET	1	5	867	868	2	10	I am sorry they offend you, heartily;<br>Yes, faith, heartily.
HAMLET	1	5	870	876	7	56	Yes, by Saint Patrick, but there is, Horatio,<br>And much offense, too. Touching this vision here,<br>It is an honest ghost—that let me tell you.<br>For your desire to know what is between us,<br>O’ermaster ’t as you may. And now, good friends,<br>As you are friends, scholars, and soldiers,<br>Give me one poor request.
HAMLET	1	5	878	878	1	8	Never make known what you have seen tonight.
HAMLET	1	5	880	880	1	4	Nay, but swear ’t.
HAMLET	1	5	883	883	1	3	Upon my sword.
HAMLET	1	5	885	885	1	5	Indeed, upon my sword, indeed.
HAMLET	1	5	887	890	4	22	Ha, ha, boy, sayst thou so? Art thou there,<br>truepenny?<br>Come on, you hear this fellow in the cellarage.<br>Consent to swear.
HAMLET	1	5	892	893	2	13	Never to speak of this that you have seen,<br>Swear by my sword.
HAMLET	1	5	895	899	5	32	<span class="foreign" data-words="3" data-lang="la">Hic et ubique?</span> Then we’ll shift our ground.<br>Come hither, gentlemen,<br>And lay your hands again upon my sword.<br>Swear by my sword<br>Never to speak of this that you have heard.
HAMLET	1	5	901	902	2	19	Well said, old mole. Canst work i’ th’ earth so fast?<br>A worthy pioner! Once more remove, good friends.
HAMLET	1	5	904	918	17	128	And therefore as a stranger give it welcome.<br>There are more things in heaven and earth, Horatio,<br>Than are dreamt of in your philosophy. But come.<br>Here, as before, never, so help you mercy,<br>How strange or odd some’er I bear myself<br>(As I perchance hereafter shall think meet<br>To put an antic disposition on)<br>That you, at such times seeing me, never shall,<br>With arms encumbered thus, or this headshake,<br>Or by pronouncing of some doubtful phrase,<br>As <span class="quote" data-words="4">Well, well, we know,</span> or <span class="quote" data-words="6">We could an if wewould,</span><br>Or <span class="quote" data-words="5">If we list to speak,</span> or <span class="quote" data-words="6">There be an if theymight,</span><br>Or such ambiguous giving-out, to note<br>That you know aught of me—this do swear,<br>So grace and mercy at your most need help you.
HAMLET	1	5	922	930	9	77	Rest, rest, perturbèd spirit.—So, gentlemen,<br>With all my love I do commend me to you,<br>And what so poor a man as Hamlet is<br>May do t’ express his love and friending to you,<br>God willing, shall not lack. Let us go in together,<br>And still your fingers on your lips, I pray.<br>The time is out of joint. O cursèd spite<br>That ever I was born to set it right!<br>Nay, come, let’s go together.
HAMLET	2	2	1252	1252	1	2	Well, God-a-mercy.
HAMLET	2	2	1254	1254	1	6	Excellent well. You are a fishmonger.
HAMLET	2	2	1256	1256	1	9	Then I would you were so honest a man.
HAMLET	2	2	1258	1259	2	19	Ay, sir. To be honest, as this world goes, is to<br>be one man picked out of ten thousand.
HAMLET	2	2	1261	1263	3	19	For if the sun breed maggots in a dead<br>dog, being a good kissing carrion—Have you a<br>daughter?
HAMLET	2	2	1265	1267	3	21	Let her not walk i’ th’ sun. Conception is a<br>blessing, but, as your daughter may conceive,<br>friend, look to ’t.
HAMLET	2	2	1274	1274	1	3	Words, words, words.
HAMLET	2	2	1276	1276	1	2	Between who?
HAMLET	2	2	1278	1286	9	80	Slanders, sir; for the satirical rogue says here<br>that old men have gray beards, that their faces are<br>wrinkled, their eyes purging thick amber and<br>plum-tree gum, and that they have a plentiful lack of<br>wit, together with most weak hams; all which, sir,<br>though I most powerfully and potently believe, yet I<br>hold it not honesty to have it thus set down; for<br>yourself, sir, shall grow old as I am, if, like a crab,<br>you could go backward.
HAMLET	2	2	1289	1289	1	3	Into my grave?
HAMLET	2	2	1297	1299	3	23	You cannot, sir, take from me anything that I<br>will more willingly part withal—except my life,<br>except my life, except my life.
HAMLET	2	2	1301	1301	1	4	These tedious old fools.
HAMLET	2	2	1306	1308	3	16	My excellent good friends! How dost thou,<br>Guildenstern? Ah, Rosencrantz! Good lads, how do<br>you both?
HAMLET	2	2	1312	1312	1	6	Nor the soles of her shoe?
HAMLET	2	2	1314	1315	2	13	Then you live about her waist, or in the<br>middle of her favors?
HAMLET	2	2	1317	1318	2	15	In the secret parts of Fortune? O, most true!<br>She is a strumpet. What news?
HAMLET	2	2	1321	1324	4	35	Then is doomsday near. But your news is not<br>true. Let me question more in particular. What<br>have you, my good friends, deserved at the hands of<br>Fortune that she sends you to prison hither?
HAMLET	2	2	1326	1326	1	3	Denmark’s a prison.
HAMLET	2	2	1328	1330	3	18	A goodly one, in which there are many confines,<br>wards, and dungeons, Denmark being one o’<br>th’ worst.
HAMLET	2	2	1332	1334	3	25	Why, then, ’tis none to you, for there is<br>nothing either good or bad but thinking makes it<br>so. To me, it is a prison.
HAMLET	2	2	1337	1339	3	25	O God, I could be bounded in a nutshell and<br>count myself a king of infinite space, were it not<br>that I have bad dreams.
HAMLET	2	2	1343	1343	1	7	A dream itself is but a shadow.
HAMLET	2	2	1346	1349	4	26	Then are our beggars bodies, and our monarchs<br>and outstretched heroes the beggars’ shadows.<br>Shall we to th’ court? For, by my fay, I cannot<br>reason.
HAMLET	2	2	1351	1355	5	40	No such matter. I will not sort you with the<br>rest of my servants, for, to speak to you like an<br>honest man, I am most dreadfully attended. But<br>in the beaten way of friendship, what make you at<br>Elsinore?
HAMLET	2	2	1357	1362	6	50	Beggar that I am, I am even poor in thanks;<br>but I thank you, and sure, dear friends, my thanks<br>are too dear a halfpenny. Were you not sent for?<br>Is it your own inclining? Is it a free visitation?<br>Come, come, deal justly with me. Come, come; nay,<br>speak.
HAMLET	2	2	1364	1368	5	39	Anything but to th’ purpose. You were sent<br>for, and there is a kind of confession in your looks<br>which your modesties have not craft enough to<br>color. I know the good king and queen have sent for<br>you.
HAMLET	2	2	1370	1375	6	54	That you must teach me. But let me conjure<br>you by the rights of our fellowship, by the consonancy<br>of our youth, by the obligation of our ever-preserved<br>love, and by what more dear a better<br>proposer can charge you withal: be even and direct<br>with me whether you were sent for or no.
HAMLET	2	2	1377	1378	2	15	Nay, then, I have an eye of you.—If<br>you love me, hold not off.
HAMLET	2	2	1380	1398	19	167	I will tell you why; so shall my anticipation<br>prevent your discovery, and your secrecy to the<br>King and Queen molt no feather. I have of late, but<br>wherefore I know not, lost all my mirth, forgone all<br>custom of exercises, and, indeed, it goes so heavily<br>with my disposition that this goodly frame, the<br>Earth, seems to me a sterile promontory; this most<br>excellent canopy, the air, look you, this brave o’erhanging<br>firmament, this majestical roof, fretted<br>with golden fire—why, it appeareth nothing to me<br>but a foul and pestilent congregation of vapors.<br>What a piece of work is a man, how noble in<br>reason, how infinite in faculties, in form and moving<br>how express and admirable; in action how like<br>an angel, in apprehension how like a god: the<br>beauty of the world, the paragon of animals—and<br>yet, to me, what is this quintessence of dust? Man<br>delights not me, no, nor women neither, though by<br>your smiling you seem to say so.
HAMLET	2	2	1401	1401	2	12	Why did you laugh, then, when I said <span class="quote" data-words="4">mandelights not me</span>?
HAMLET	2	2	1407	1414	8	72	He that plays the king shall be welcome—his<br>Majesty shall have tribute on me. The adventurous<br>knight shall use his foil and target, the lover shall<br>not sigh gratis, the humorous man shall end his<br>part in peace, the clown shall make those laugh<br>whose lungs are tickle o’ th’ sear, and the lady<br>shall say her mind freely, or the blank verse shall<br>halt for ’t. What players are they?
HAMLET	2	2	1417	1418	2	16	How chances it they travel? Their residence,<br>both in reputation and profit, was better both ways.
HAMLET	2	2	1421	1422	2	18	Do they hold the same estimation they did<br>when I was in the city? Are they so followed?
HAMLET	2	2	1424	1424	1	7	How comes it? Do they grow rusty?
HAMLET	2	2	1432	1438	7	59	What, are they children? Who maintains ’em?<br>How are they escoted? Will they pursue the quality<br>no longer than they can sing? Will they not say<br>afterwards, if they should grow themselves to common<br>players (as it is most like, if their means are<br>no better), their writers do them wrong to make<br>them exclaim against their own succession?
HAMLET	2	2	1444	1444	1	3	Is ’t possible?
HAMLET	2	2	1447	1447	1	6	Do the boys carry it away?
