character	act	scene	fromline	toline	lines	words	text
BENEDICK	4	1	1906	1909	4	33	Two of them have the very bent of honor,<br>And if their wisdoms be misled in this,<br>The practice of it lives in John the Bastard,<br>Whose spirits toil in frame of villainies.
BENEDICK	4	1	1965	1970	6	43	Signior Leonato, let the Friar advise you.<br>And though you know my inwardness and love<br>Is very much unto the Prince and Claudio,<br>Yet, by mine honor, I will deal in this<br>As secretly and justly as your soul<br>Should with your body.
BENEDICK	4	1	1979	1979	1	8	Lady Beatrice, have you wept all this while?
BENEDICK	4	1	1981	1981	1	5	I will not desire that.
BENEDICK	4	1	1983	1984	2	9	Surely I do believe your fair cousin is<br>wronged.
BENEDICK	4	1	1987	1987	1	8	Is there any way to show such friendship?
BENEDICK	4	1	1989	1989	1	5	May a man do it?
BENEDICK	4	1	1991	1992	2	15	I do love nothing in the world so well as<br>you. Is not that strange?
BENEDICK	4	1	1998	1998	1	7	By my sword, Beatrice, thou lovest me!
BENEDICK	4	1	2000	2001	2	22	I will swear by it that you love me, and I will<br>make him eat it that says I love not you.
BENEDICK	4	1	2003	2004	2	14	With no sauce that can be devised to it. I<br>protest I love thee.
BENEDICK	4	1	2006	2006	1	4	What offense, sweet Beatrice?
BENEDICK	4	1	2009	2009	1	7	And do it with all thy heart.
BENEDICK	4	1	2012	2012	1	7	Come, bid me do anything for thee.
BENEDICK	4	1	2014	2014	1	6	Ha! Not for the wide world.
BENEDICK	4	1	2016	2016	1	3	Tarry, sweet Beatrice.
BENEDICK	4	1	2019	2019	1	1	Beatrice—
BENEDICK	4	1	2021	2021	1	4	We’ll be friends first.
BENEDICK	4	1	2024	2024	1	4	Is Claudio thine enemy?
BENEDICK	4	1	2032	2032	1	3	Hear me, Beatrice—
BENEDICK	4	1	2035	2035	1	3	Nay, but Beatrice—
BENEDICK	4	1	2038	2038	1	1	Beat—
BENEDICK	4	1	2049	2050	2	9	Tarry, good Beatrice. By this hand, I love<br>thee.
BENEDICK	4	1	2053	2054	2	11	Think you in your soul the Count Claudio<br>hath wronged Hero?
BENEDICK	4	1	2056	2060	5	50	Enough, I am engaged. I will challenge<br>him. I will kiss your hand, and so I leave you. By<br>this hand, Claudio shall render me a dear account.<br>As you hear of me, so think of me. Go comfort your<br>cousin. I must say she is dead, and so farewell.
BENEDICK	5	1	2274	2274	1	4	Good day, my lord.
BENEDICK	5	1	2282	2283	2	15	In a false quarrel there is no true valor. I<br>came to seek you both.
BENEDICK	5	1	2287	2287	1	9	It is in my scabbard. Shall I draw it?
BENEDICK	5	1	2297	2299	3	21	Sir, I shall meet your wit in the career, an<br>you charge it against me. I pray you, choose another<br>subject.
BENEDICK	5	1	2305	2305	1	8	Shall I speak a word in your ear?
BENEDICK	5	1	2307	2312	6	51	You are a villain. I jest<br>not. I will make it good how you dare, with what you<br>dare, and when you dare. Do me right, or I will<br>protest your cowardice. You have killed a sweet<br>lady, and her death shall fall heavy on you. Let me<br>hear from you.
BENEDICK	5	1	2320	2320	1	8	Sir, your wit ambles well; it goes easily.
BENEDICK	5	1	2346	2354	9	80	Fare you well, boy. You know my mind. I<br>will leave you now to your gossip-like humor. You<br>break jests as braggarts do their blades, which, God<br>be thanked, hurt not.—My lord, for your many<br>courtesies I thank you. I must discontinue your<br>company. Your brother the Bastard is fled from<br>Messina. You have among you killed a sweet and<br>innocent lady. For my Lord Lackbeard there, he and<br>I shall meet, and till then peace be with him.
BENEDICK	5	2	2499	2501	3	18	Pray thee, sweet Mistress Margaret, deserve<br>well at my hands by helping me to the speech of<br>Beatrice.
BENEDICK	5	2	2504	2506	3	22	In so high a style, Margaret, that no man<br>living shall come over it, for in most comely truth<br>thou deservest it.
BENEDICK	5	2	2509	2510	2	11	Thy wit is as quick as the greyhound’s<br>mouth; it catches.
BENEDICK	5	2	2513	2515	3	23	A most manly wit, Margaret; it will not hurt<br>a woman. And so, I pray thee, call Beatrice. I give<br>thee the bucklers.
BENEDICK	5	2	2518	2520	3	21	If you use them, Margaret, you must put in<br>the pikes with a vice, and they are dangerous<br>weapons for maids.
BENEDICK	5	2	2523	2537	19	144	And therefore will come.<span class="song" data-words="17">The god of love<br>That sits above,<br>And knows me, and knows me,<br>How pitiful I deserve—</span><br>I mean in singing. But in loving, Leander the good<br>swimmer, Troilus the first employer of panders, and<br>a whole book full of these quondam carpetmongers,<br>whose names yet run smoothly in the even<br>road of a blank verse, why, they were never so truly<br>turned over and over as my poor self in love. Marry,<br>I cannot show it in rhyme. I have tried. I can find out<br>no rhyme to <span class="quote" data-words="1">lady</span> but <span class="quote" data-words="1">baby</span>—an innocent<br>rhyme; for <span class="quote" data-words="1">scorn,</span> <span class="quote" data-words="1">horn</span>—a hard rhyme; for<br><span class="quote" data-words="1">school,</span> <span class="quote" data-words="1">fool</span>—a babbling rhyme; very ominous<br>endings. No, I was not born under a rhyming<br>planet, nor I cannot woo in festival terms.<br>Sweet Beatrice, wouldst thou come when I called<br>thee?
BENEDICK	5	2	2543	2543	1	5	O, stay but till then!
BENEDICK	5	2	2548	2549	2	9	Only foul words, and thereupon I will kiss<br>thee.
BENEDICK	5	2	2553	2559	7	61	Thou hast frighted the word out of his right<br>sense, so forcible is thy wit. But I must tell thee<br>plainly, Claudio undergoes my challenge, and either<br>I must shortly hear from him, or I will subscribe<br>him a coward. And I pray thee now tell me, for<br>which of my bad parts didst thou first fall in love<br>with me?
BENEDICK	5	2	2564	2565	2	17	Suffer love! A good epithet. I do suffer love<br>indeed, for I love thee against my will.
BENEDICK	5	2	2570	2570	1	9	Thou and I are too wise to woo peaceably.
BENEDICK	5	2	2574	2578	5	44	An old, an old instance, Beatrice, that lived<br>in the time of good neighbors. If a man do not erect<br>in this age his own tomb ere he dies, he shall live no<br>longer in monument than the bell rings and the<br>widow weeps.
BENEDICK	5	2	2580	2587	8	64	Question: why, an hour in clamor and a<br>quarter in rheum. Therefore is it most expedient for<br>the wise, if Don Worm, his conscience, find no<br>impediment to the contrary, to be the trumpet of<br>his own virtues, as I am to myself. So much for<br>praising myself, who, I myself will bear witness, is<br>praiseworthy. And now tell me, how doth your<br>cousin?
BENEDICK	5	2	2589	2589	1	4	And how do you?
BENEDICK	5	2	2591	2592	2	18	Serve God, love me, and mend. There will I<br>leave you too, for here comes one in haste.
BENEDICK	5	2	2599	2601	3	26	I will live in thy heart, die in thy lap, and be<br>buried in thy eyes—and, moreover, I will go with<br>thee to thy uncle’s.
BENEDICK	5	4	2642	2643	2	18	And so am I, being else by faith enforced<br>To call young Claudio to a reckoning for it.
BENEDICK	5	4	2652	2652	1	8	Friar, I must entreat your pains, I think.
BENEDICK	5	4	2654	2656	3	25	To bind me, or undo me, one of them.—<br>Signior Leonato, truth it is, good signior,<br>Your niece regards me with an eye of favor.
BENEDICK	5	4	2658	2658	1	10	And I do with an eye of love requite her.
BENEDICK	5	4	2661	2665	5	38	Your answer, sir, is enigmatical.<br>But for my will, my will is your goodwill<br>May stand with ours, this day to be conjoined<br>In the state of honorable marriage—<br>In which, good friar, I shall desire your help.
BENEDICK	5	4	2683	2686	4	35	Bull Jove, sir, had an amiable low,<br>And some such strange bull leapt your father’s cow<br>And got a calf in that same noble feat<br>Much like to you, for you have just his bleat.
BENEDICK	5	4	2708	2708	1	7	Soft and fair, friar.—Which is Beatrice?
BENEDICK	5	4	2710	2710	1	5	Do not you love me?
BENEDICK	5	4	2712	2713	2	16	Why then, your uncle and the Prince and Claudio<br>Have been deceived. They swore you did.
BENEDICK	5	4	2715	2715	1	6	Troth, no, no more than reason.
BENEDICK	5	4	2718	2718	1	9	They swore that you were almost sick for me.
BENEDICK	5	4	2720	2720	1	10	’Tis no such matter. Then you do not love me?
BENEDICK	5	4	2730	2732	3	23	A miracle! Here’s our own hands against<br>our hearts. Come, I will have thee, but by this light<br>I take thee for pity.
BENEDICK	5	4	2736	2736	1	6	Peace! I will stop your mouth.
BENEDICK	5	4	2738	2749	12	116	I’ll tell thee what, prince: a college of<br>wit-crackers cannot flout me out of my humor.<br>Dost thou think I care for a satire or an epigram?<br>No. If a man will be beaten with brains, he shall<br>wear nothing handsome about him. In brief, since I<br>do purpose to marry, I will think nothing to any<br>purpose that the world can say against it, and<br>therefore never flout at me for what I have said<br>against it. For man is a giddy thing, and this is my<br>conclusion.—For thy part, Claudio, I did think to<br>have beaten thee, but in that thou art like to be my<br>kinsman, live unbruised, and love my cousin.
BENEDICK	5	4	2755	2757	3	24	Come, come, we are friends. Let’s have a<br>dance ere we are married, that we may lighten our<br>own hearts and our wives’ heels.
BENEDICK	5	4	2759	2762	4	30	First, of my word! Therefore play, music.—<br>Prince, thou art sad. Get thee a wife, get thee a wife.<br>There is no staff more reverend than one tipped<br>with horn.
BENEDICK	5	4	2765	2767	3	16	Think not on him till tomorrow.<br>I’ll devise thee brave punishments for him.—Strike<br>up, pipers!
BORACHIO	1	3	391	394	4	26	I came yonder from a great supper. The<br>Prince your brother is royally entertained by<br>Leonato, and I can give you intelligence of an<br>intended marriage.
BORACHIO	1	3	398	398	1	7	Marry, it is your brother’s right hand.
BORACHIO	1	3	400	400	1	2	Even he.
BORACHIO	1	3	403	404	2	9	Marry, on Hero, the daughter and heir of<br>Leonato.
BORACHIO	1	3	407	413	7	53	Being entertained for a perfumer, as I was<br>smoking a musty room, comes me the Prince and<br>Claudio, hand in hand, in sad conference. I<br>whipped me behind the arras, and there heard it<br>agreed upon that the Prince should woo Hero for<br>himself, and having obtained her, give her to Count<br>Claudio.
BORACHIO	1	3	423	423	1	5	We’ll wait upon your Lordship.
BORACHIO	2	1	580	581	2	10	And that is Claudio. I know him by his<br>bearing.
BORACHIO	2	1	590	591	2	12	So did I too, and he swore he would marry<br>her tonight.
BORACHIO	2	2	804	804	1	8	Yea, my lord, but I can cross it.
BORACHIO	2	2	810	811	2	14	Not honestly, my lord, but so covertly that<br>no dishonesty shall appear in me.
BORACHIO	2	2	813	815	3	23	I think I told your Lordship a year since,<br>how much I am in the favor of Margaret, the<br>waiting gentlewoman to Hero.
BORACHIO	2	2	817	819	3	19	I can, at any unseasonable instant of the<br>night, appoint her to look out at her lady’s chamber<br>window.
BORACHIO	2	2	822	827	6	48	The poison of that lies in you to temper. Go<br>you to the Prince your brother; spare not to tell<br>him that he hath wronged his honor in marrying<br>the renowned Claudio, whose estimation do you<br>mightily hold up, to a contaminated stale, such a<br>one as Hero.
BORACHIO	2	2	829	831	3	21	Proof enough to misuse the Prince, to vex<br>Claudio, to undo Hero, and kill Leonato. Look you<br>for any other issue?
BORACHIO	2	2	834	850	17	153	Go then, find me a meet hour to draw Don<br>Pedro and the Count Claudio alone. Tell them that<br>you know that Hero loves me; intend a kind of zeal<br>both to the Prince and Claudio, as in love of your<br>brother’s honor, who hath made this match, and his<br>friend’s reputation, who is thus like to be cozened<br>with the semblance of a maid, that you have discovered<br>thus. They will scarcely believe this without<br>trial. Offer them instances, which shall bear no less<br>likelihood than to see me at her chamber window,<br>hear me call Margaret <span class="quote" data-words="1">Hero,</span> hear Margaret term<br>me <span class="quote" data-words="1">Claudio,</span> and bring them to see this the very<br>night before the intended wedding, for in the meantime<br>I will so fashion the matter that Hero shall be<br>absent, and there shall appear such seeming truth<br>of Hero’s disloyalty that jealousy shall be called<br>assurance and all the preparation overthrown.
BORACHIO	2	2	854	855	2	13	Be you constant in the accusation, and my<br>cunning shall not shame me.
BORACHIO	3	3	1465	1465	1	2	What, Conrade!
BORACHIO	3	3	1467	1467	1	3	Conrade, I say!
BORACHIO	3	3	1469	1470	2	12	Mass, and my elbow itched, I thought there<br>would a scab follow.
BORACHIO	3	3	1473	1475	3	22	Stand thee close, then, under this penthouse,<br>for it drizzles rain, and I will, like a true<br>drunkard, utter all to thee.
BORACHIO	3	3	1478	1479	2	11	Therefore know, I have earned of Don<br>John a thousand ducats.
BORACHIO	3	3	1482	1485	4	31	Thou shouldst rather ask if it were possible<br>any villainy should be so rich. For when rich<br>villains have need of poor ones, poor ones may<br>make what price they will.
BORACHIO	3	3	1487	1489	3	24	That shows thou art unconfirmed. Thou<br>knowest that the fashion of a doublet, or a hat, or a<br>cloak, is nothing to a man.
BORACHIO	3	3	1491	1491	1	4	I mean the fashion.
BORACHIO	3	3	1493	1495	3	21	Tush, I may as well say the fool’s the fool.<br>But seest thou not what a deformed thief this<br>fashion is?
BORACHIO	3	3	1499	1499	1	5	Didst thou not hear somebody?
BORACHIO	3	3	1501	1509	9	64	Seest thou not, I say, what a deformed thief<br>this fashion is, how giddily he turns about all the<br>hot bloods between fourteen and five-and-thirty,<br>sometimes fashioning them like Pharaoh’s soldiers<br>in the reechy painting, sometimes like god Bel’s<br>priests in the old church window, sometimes like<br>the shaven Hercules in the smirched worm-eaten<br>tapestry, where his codpiece seems as massy as his<br>club?
BORACHIO	3	3	1515	1523	9	72	Not so, neither. But know that I have tonight<br>wooed Margaret, the Lady Hero’s gentlewoman,<br>by the name of Hero. She leans me out at<br>her mistress’ chamber window, bids me a thousand<br>times goodnight. I tell this tale vilely. I should first<br>tell thee how the Prince, Claudio, and my master,<br>planted and placed and possessed by my master<br>Don John, saw afar off in the orchard this amiable<br>amiable encounter.
BORACHIO	3	3	1525	1535	11	89	Two of them did, the Prince and Claudio,<br>but the devil my master knew she was Margaret;<br>and partly by his oaths, which first possessed them,<br>partly by the dark night, which did deceive them,<br>but chiefly by my villainy, which did confirm any<br>slander that Don John had made, away went Claudio<br>enraged, swore he would meet her as he was<br>appointed next morning at the temple, and there,<br>before the whole congregation, shame her with<br>what he saw o’ernight and send her home again<br>without a husband.
BORACHIO	3	3	1549	1550	2	15	We are like to prove a goodly<br>commodity, being taken up of these men’s bills.
BORACHIO	4	2	2072	2072	1	1	Borachio.
BORACHIO	4	2	2079	2079	1	4	Yea, sir, we hope.
BORACHIO	4	2	2091	2091	1	8	Sir, I say to you we are none.
BORACHIO	4	2	2105	2105	1	2	Master constable—
BORACHIO	5	1	2389	2403	15	128	Sweet prince, let me go no farther to mine<br>answer. Do you hear me, and let this count kill me.<br>I have deceived even your very eyes. What your<br>wisdoms could not discover, these shallow fools<br>have brought to light, who in the night overheard<br>me confessing to this man how Don John your<br>brother incensed me to slander the Lady Hero, how<br>you were brought into the orchard and saw me<br>court Margaret in Hero’s garments, how you disgraced<br>her when you should marry her. My villainy<br>they have upon record, which I had rather seal with<br>my death than repeat over to my shame. The lady is<br>dead upon mine and my master’s false accusation.<br>And, briefly, I desire nothing but the reward of a<br>villain.
BORACHIO	5	1	2407	2408	2	10	Yea, and paid me richly for the practice of<br>it.
BORACHIO	5	1	2422	2422	1	9	If you would know your wronger, look on me.
BORACHIO	5	1	2425	2425	1	4	Yea, even I alone.
BORACHIO	5	1	2464	2467	4	33	No, by my soul, she was not,<br>Nor knew not what she did when she spoke to me,<br>But always hath been just and virtuous<br>In anything that I do know by her.
BOY-ADO	2	3	859	859	1	1	Signior?
BOY-ADO	2	3	862	862	1	5	I am here already, sir.
CLAUDIO-ADO	1	1	158	159	2	9	Benedick, didst thou note the daughter of<br>Signior Leonato?
CLAUDIO-ADO	1	1	161	161	1	7	Is she not a modest young lady?
CLAUDIO-ADO	1	1	166	166	1	8	No, I pray thee, speak in sober judgment.
CLAUDIO-ADO	1	1	173	174	2	16	Thou thinkest I am in sport. I pray thee tell<br>me truly how thou lik’st her.
CLAUDIO-ADO	1	1	177	177	1	7	Can the world buy such a jewel?
CLAUDIO-ADO	1	1	183	184	2	13	In mine eye she is the sweetest lady that ever<br>I looked on.
CLAUDIO-ADO	1	1	191	192	2	17	I would scarce trust myself, though I had<br>sworn the contrary, if Hero would be my wife.
CLAUDIO-ADO	1	1	211	211	1	8	If this were so, so were it uttered.
CLAUDIO-ADO	1	1	215	216	2	12	If my passion change not shortly, God forbid<br>it should be otherwise.
CLAUDIO-ADO	1	1	219	219	1	9	You speak this to fetch me in, my lord.
CLAUDIO-ADO	1	1	221	221	1	8	And in faith, my lord, I spoke mine.
CLAUDIO-ADO	1	1	224	224	1	6	That I love her, I feel.
CLAUDIO-ADO	1	1	232	233	2	13	And never could maintain his part but in the<br>force of his will.
CLAUDIO-ADO	1	1	263	264	2	9	If this should ever happen, thou wouldst be<br>horn-mad.
CLAUDIO-ADO	1	1	275	276	2	12	To the tuition of God. From my house, if I had<br>it—
CLAUDIO-ADO	1	1	284	284	1	9	My liege, your Highness now may do me good.
CLAUDIO-ADO	1	1	288	288	1	6	Hath Leonato any son, my lord?
CLAUDIO-ADO	1	1	291	300	10	77	O, my lord,<br>When you went onward on this ended action,<br>I looked upon her with a soldier’s eye,<br>That liked, but had a rougher task in hand<br>Than to drive liking to the name of love.<br>But now I am returned and that war thoughts<br>Have left their places vacant, in their rooms<br>Come thronging soft and delicate desires,<br>All prompting me how fair young Hero is,<br>Saying I liked her ere I went to wars.
CLAUDIO-ADO	1	1	307	310	4	31	How sweetly you do minister to love,<br>That know love’s grief by his complexion!<br>But lest my liking might too sudden seem,<br>I would have salved it with a longer treatise.
CLAUDIO-ADO	2	1	583	583	1	7	You know me well. I am he.
CLAUDIO-ADO	2	1	588	588	1	6	How know you he loves her?
CLAUDIO-ADO	2	1	593	603	11	85	Thus answer I in name of Benedick,<br>But hear these ill news with the ears of Claudio.<br>’Tis certain so. The Prince woos for himself.<br>Friendship is constant in all other things<br>Save in the office and affairs of love.<br>Therefore all hearts in love use their own tongues.<br>Let every eye negotiate for itself<br>And trust no agent, for beauty is a witch<br>Against whose charms faith melteth into blood.<br>This is an accident of hourly proof,<br>Which I mistrusted not. Farewell therefore, Hero.
CLAUDIO-ADO	2	1	605	605	1	3	Yea, the same.
CLAUDIO-ADO	2	1	607	607	1	1	Whither?
CLAUDIO-ADO	2	1	614	614	1	6	I wish him joy of her.
CLAUDIO-ADO	2	1	618	618	1	5	I pray you, leave me.
CLAUDIO-ADO	2	1	622	622	1	10	If it will not be, I’ll leave you.
CLAUDIO-ADO	2	1	707	707	1	4	Not sad, my lord.
CLAUDIO-ADO	2	1	709	709	1	3	Neither, my lord.
CLAUDIO-ADO	2	1	723	726	4	37	Silence is the perfectest herald of joy. I were<br>but little happy if I could say how much.—Lady, as<br>you are mine, I am yours. I give away myself for you<br>and dote upon the exchange.
CLAUDIO-ADO	2	1	733	733	1	5	And so she doth, cousin.
CLAUDIO-ADO	2	1	771	772	2	13	Tomorrow, my lord. Time goes on crutches<br>till love have all his rites.
CLAUDIO-ADO	2	1	787	787	1	4	And I, my lord.
CLAUDIO-ADO	2	3	1004	1004	1	1	That.
CLAUDIO-ADO	2	3	1011	1013	3	24	Then down upon her knees she falls, weeps,<br>sobs, beats her heart, tears her hair, prays, curses:<br><span class="quote" data-words="7">O sweet Benedick, God give me patience!</span>
CLAUDIO-ADO	2	3	1020	1021	2	17	To what end? He would make but a sport of it<br>and torment the poor lady worse.
CLAUDIO-ADO	2	3	1025	1025	1	5	And she is exceeding wise.
CLAUDIO-ADO	2	3	1036	1040	5	46	Hero thinks surely she will die, for she says<br>she will die if he love her not, and she will die ere<br>she make her love known, and she will die if he woo<br>her rather than she will bate one breath of her<br>accustomed crossness.
CLAUDIO-ADO	2	3	1044	1044	1	6	He is a very proper man.
CLAUDIO-ADO	2	3	1046	1046	1	8	Before God, and in my mind, very wise.
CLAUDIO-ADO	2	3	1049	1049	1	7	And I take him to be valiant.
CLAUDIO-ADO	2	3	1061	1062	2	13	Never tell him, my lord, let her wear it out<br>with good counsel.
CLAUDIO-ADO	2	3	1070	1072	3	15	If he do not<br>dote on her upon this, I will never trust my<br>expectation.
CLAUDIO-ADO	2	3	895	896	2	16	Yea, my good lord. How still the evening is,<br>As hushed on purpose to grace harmony!
CLAUDIO-ADO	2	3	898	899	2	15	O, very well my lord. The music ended,<br>We’ll fit the kid-fox with a pennyworth.
CLAUDIO-ADO	2	3	955	957	3	23	O, ay. Stalk on, stalk on; the<br>fowl sits.—I did never think that lady would have<br>loved any man.
CLAUDIO-ADO	2	3	968	968	1	3	Faith, like enough.
CLAUDIO-ADO	2	3	973	974	2	8	Bait the hook well; this fish<br>will bite.
CLAUDIO-ADO	2	3	977	977	1	3	She did indeed.
CLAUDIO-ADO	2	3	986	987	2	8	He hath ta’en th’ infection.<br>Hold it up.
CLAUDIO-ADO	2	3	992	992	3	26	’Tis true indeed, so your daughter says. <span class="quote" data-words="2">ShallI,</span> says she, <span class="quote" data-words="15">that have so oft encountered him withscorn, write to him that I love him?</span>
CLAUDIO-ADO	2	3	999	1000	2	18	Now you talk of a sheet of paper, I remember<br>a pretty jest your daughter told us of.
CLAUDIO-ADO	3	2	1247	1248	2	10	I’ll bring you thither, my lord, if you’ll vouchsafe<br>me.
CLAUDIO-ADO	3	2	1261	1261	1	6	I hope he be in love.
CLAUDIO-ADO	3	2	1268	1268	1	9	You must hang it first, and draw it afterwards.
CLAUDIO-ADO	3	2	1273	1273	1	7	Yet say I, he is in love.
CLAUDIO-ADO	3	2	1282	1284	3	25	If he be not in love with some woman, there<br>is no believing old signs. He brushes his hat o’<br>mornings. What should that bode?
CLAUDIO-ADO	3	2	1286	1288	3	22	No, but the barber’s man hath been seen<br>with him, and the old ornament of his cheek hath<br>already stuffed tennis balls.
CLAUDIO-ADO	3	2	1293	1294	2	11	That’s as much as to say, the sweet youth’s in<br>love.
CLAUDIO-ADO	3	2	1296	1296	1	9	And when was he wont to wash his face?
CLAUDIO-ADO	3	2	1299	1300	2	18	Nay, but his jesting spirit, which is now crept<br>into a lute string and now governed by stops—
CLAUDIO-ADO	3	2	1303	1303	1	7	Nay, but I know who loves him.
CLAUDIO-ADO	3	2	1306	1307	2	13	Yes, and his ill conditions; and, in despite of<br>all, dies for him.
CLAUDIO-ADO	3	2	1314	1316	3	27	’Tis even so. Hero and Margaret have by this<br>played their parts with Beatrice, and then the two<br>bears will not bite one another when they meet.
CLAUDIO-ADO	3	2	1330	1331	2	10	If there be any impediment, I pray you discover<br>it.
CLAUDIO-ADO	3	2	1342	1342	1	2	Who, Hero?
CLAUDIO-ADO	3	2	1345	1345	1	1	Disloyal?
CLAUDIO-ADO	3	2	1354	1354	1	4	May this be so?
CLAUDIO-ADO	3	2	1360	1362	3	24	If I see anything tonight why I should not<br>marry her, tomorrow in the congregation, where I<br>should wed, there will I shame her.
CLAUDIO-ADO	3	2	1369	1369	1	4	O mischief strangely thwarting!
CLAUDIO-ADO	4	1	1716	1716	1	1	No.
CLAUDIO-ADO	4	1	1725	1725	1	4	Know you any, Hero?
CLAUDIO-ADO	4	1	1729	1730	2	18	O, what men dare do! What men may do!<br>What men daily do, not knowing what they do!
CLAUDIO-ADO	4	1	1733	1735	3	21	Stand thee by, friar.—Father, by your leave,<br>Will you with free and unconstrainèd soul<br>Give me this maid, your daughter?
CLAUDIO-ADO	4	1	1737	1738	2	17	And what have I to give you back whose worth<br>May counterpoise this rich and precious gift?
CLAUDIO-ADO	4	1	1740	1752	13	98	Sweet prince, you learn me noble thankfulness.—<br>There, Leonato, take her back again.<br>Give not this rotten orange to your friend.<br>She’s but the sign and semblance of her honor.<br>Behold how like a maid she blushes here!<br>O, what authority and show of truth<br>Can cunning sin cover itself withal!<br>Comes not that blood as modest evidence<br>To witness simple virtue? Would you not swear,<br>All you that see her, that she were a maid,<br>By these exterior shows? But she is none.<br>She knows the heat of a luxurious bed.<br>Her blush is guiltiness, not modesty.
CLAUDIO-ADO	4	1	1754	1755	2	13	Not to be married,<br>Not to knit my soul to an approvèd wanton.
CLAUDIO-ADO	4	1	1759	1765	7	50	I know what you would say: if I have known her,<br>You will say she did embrace me as a husband,<br>And so extenuate the forehand sin.<br>No, Leonato,<br>I never tempted her with word too large,<br>But, as a brother to his sister, showed<br>Bashful sincerity and comely love.
CLAUDIO-ADO	4	1	1767	1772	6	47	Out on thee, seeming! I will write against it.<br>You seem to me as Dian in her orb,<br>As chaste as is the bud ere it be blown.<br>But you are more intemperate in your blood<br>Than Venus, or those pampered animals<br>That rage in savage sensuality.
CLAUDIO-ADO	4	1	1783	1785	3	22	Leonato, stand I here?<br>Is this the Prince? Is this the Prince’s brother?<br>Is this face Hero’s? Are our eyes our own?
CLAUDIO-ADO	4	1	1787	1789	3	25	Let me but move one question to your daughter,<br>And by that fatherly and kindly power<br>That you have in her, bid her answer truly.
CLAUDIO-ADO	4	1	1793	1793	1	8	To make you answer truly to your name.
CLAUDIO-ADO	4	1	1796	1800	5	36	Marry, that can Hero!<br>Hero itself can blot out Hero’s virtue.<br>What man was he talked with you yesternight<br>Out at your window betwixt twelve and one?<br>Now, if you are a maid, answer to this.
CLAUDIO-ADO	4	1	1815	1823	9	71	O Hero, what a Hero hadst thou been<br>If half thy outward graces had been placed<br>About thy thoughts and counsels of thy heart!<br>But fare thee well, most foul, most fair. Farewell,<br>Thou pure impiety and impious purity.<br>For thee I’ll lock up all the gates of love<br>And on my eyelids shall conjecture hang,<br>To turn all beauty into thoughts of harm,<br>And never shall it more be gracious.
CLAUDIO-ADO	5	1	2198	2198	1	6	Good day to both of you.
CLAUDIO-ADO	5	1	2207	2207	1	3	Who wrongs him?
CLAUDIO-ADO	5	1	2211	2213	3	23	Marry, beshrew my hand<br>If it should give your age such cause of fear.<br>In faith, my hand meant nothing to my sword.
CLAUDIO-ADO	5	1	2229	2229	1	2	My villainy?
CLAUDIO-ADO	5	1	2236	2236	1	9	Away! I will not have to do with you.
CLAUDIO-ADO	5	1	2273	2273	1	4	Now, signior, what news?
CLAUDIO-ADO	5	1	2277	2278	2	17	We had liketo have had our two noses<br>snapped off with two old men without teeth.
CLAUDIO-ADO	5	1	2284	2286	3	26	We have been up and down to seek thee, for<br>we are high-proof melancholy and would fain have<br>it beaten away. Wilt thou use thy wit?
CLAUDIO-ADO	5	1	2289	2291	3	26	Never any did so, though very many have<br>been beside their wit. I will bid thee draw, as we do<br>the minstrels: draw to pleasure us.
CLAUDIO-ADO	5	1	2294	2296	3	18	What, courage, man! What<br>though care killed a cat? Thou hast mettle enough<br>in thee to kill care.
CLAUDIO-ADO	5	1	2300	2301	2	11	Nay, then, give him another staff.<br>This last was broke ’cross.
CLAUDIO-ADO	5	1	2304	2304	1	10	If he be, he knows how to turn his girdle.
CLAUDIO-ADO	5	1	2306	2306	1	6	God bless me from a challenge!
CLAUDIO-ADO	5	1	2313	2314	2	11	Well, I will meet you, so I may have good<br>cheer.
CLAUDIO-ADO	5	1	2316	2319	4	36	I’ faith, I thank him. He hath bid me to a<br>calf’s head and a capon, the which if I do not carve<br>most curiously, say my knife’s naught. Shall I not<br>find a woodcock too?
CLAUDIO-ADO	5	1	2335	2336	2	11	For the which she wept heartily and said she<br>cared not.
CLAUDIO-ADO	5	1	2340	2341	2	14	All, all. And, moreover, God saw him when<br>he was hid in the garden.
CLAUDIO-ADO	5	1	2344	2344	2	10	Yea, and text underneath: <span class="quote" data-words="6">Here dwells Benedick,the married man</span>?
CLAUDIO-ADO	5	1	2356	2357	2	13	In most profound earnest, and, I’ll warrant<br>you, for the love of Beatrice.
CLAUDIO-ADO	5	1	2359	2359	1	2	Most sincerely.
CLAUDIO-ADO	5	1	2362	2363	2	19	He is then a giant to an ape; but then is an ape<br>a doctor to such a man.
CLAUDIO-ADO	5	1	2372	2372	1	6	Hearken after their offense, my lord.
CLAUDIO-ADO	5	1	2383	2384	2	16	Rightly reasoned, and in his own division;<br>and, by my troth, there’s one meaning well suited.
CLAUDIO-ADO	5	1	2405	2405	1	8	I have drunk poison whiles he uttered it.
CLAUDIO-ADO	5	1	2411	2412	2	16	Sweet Hero, now thy image doth appear<br>In the rare semblance that I loved it first.
CLAUDIO-ADO	5	1	2432	2436	5	35	I know not how to pray your patience,<br>Yet I must speak. Choose your revenge yourself.<br>Impose me to what penance your invention<br>Can lay upon my sin. Yet sinned I not<br>But in mistaking.
